epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
286,17481.2,0.34526,0.01531,0.02144,0.2248,0.82142,0.99924,1,0.995,0.93581,0.99924,1,0.995,0.995,0.40952,0.00971,0.02221,0.19197,0.83312,0.0179079,0.00596929,0.0179079,0.00596929,0.0179079,0.00596929,0.0179079,0.00596929
287,17541.8,0.34939,0.0154,0.02366,0.22346,0.81898,0.99913,1,0.995,0.93284,0.99913,1,0.995,0.995,0.41293,0.00998,0.03396,0.19148,0.83394,0.0178654,0.00595514,0.0178654,0.00595514,0.0178654,0.00595514,0.0178654,0.00595514
288,17602.9,0.34618,0.01479,0.02279,0.22314,0.81753,0.99904,1,0.995,0.93047,0.99904,1,0.995,0.995,0.41844,0.00963,0.03553,0.18961,0.83452,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
289,17663.8,0.34732,0.01507,0.02082,0.22119,0.82086,0.99933,1,0.995,0.93543,0.99933,1,0.995,0.995,0.42382,0.00988,0.04365,0.19422,0.83392,0.0177806,0.00592686,0.0177806,0.00592686,0.0177806,0.00592686,0.0177806,0.00592686
290,17724.9,0.34912,0.01535,0.02123,0.21992,0.82184,0.99938,1,0.995,0.93373,0.99938,1,0.995,0.995,0.42253,0.00998,0.04695,0.19227,0.83382,0.0177381,0.00591271,0.0177381,0.00591271,0.0177381,0.00591271,0.0177381,0.00591271
291,17785.7,0.34526,0.01564,0.02688,0.22051,0.81486,0.99933,1,0.995,0.93249,0.99933,1,0.995,0.995,0.42344,0.01027,0.05673,0.19433,0.83338,0.0176957,0.00589857,0.0176957,0.00589857,0.0176957,0.00589857,0.0176957,0.00589857
292,17847,0.34545,0.01434,0.02356,0.2195,0.8195,0.99936,1,0.995,0.93721,0.99936,1,0.995,0.995,0.42062,0.01035,0.06541,0.18994,0.8327,0.0176533,0.00588443,0.0176533,0.00588443,0.0176533,0.00588443,0.0176533,0.00588443
293,17907.9,0.35251,0.01521,0.02244,0.22578,0.82162,0.99932,1,0.995,0.93623,0.99932,1,0.995,0.995,0.41963,0.01033,0.06653,0.18482,0.83337,0.0176109,0.00587029,0.0176109,0.00587029,0.0176109,0.00587029,0.0176109,0.00587029
294,17969,0.34857,0.01559,0.02387,0.22543,0.81716,0.99934,1,0.995,0.93515,0.99934,1,0.995,0.995,0.41818,0.01009,0.04958,0.1897,0.83343,0.0175684,0.00585614,0.0175684,0.00585614,0.0175684,0.00585614,0.0175684,0.00585614
295,18030.3,0.34155,0.01689,0.02263,0.22259,0.81915,1,1,0.995,0.93684,1,1,0.995,0.995,0.41337,0.01003,0.03967,0.18899,0.83076,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
296,18091.2,0.34765,0.01577,0.02083,0.22218,0.82209,1,1,0.995,0.93054,1,1,0.995,0.995,0.41743,0.01011,0.04635,0.19348,0.82965,0.0174836,0.00582786,0.0174836,0.00582786,0.0174836,0.00582786,0.0174836,0.00582786
297,18152.4,0.34747,0.01641,0.02716,0.22093,0.81881,0.99937,1,0.995,0.93051,0.99937,1,0.995,0.995,0.42238,0.00993,0.04714,0.19498,0.83154,0.0174411,0.00581371,0.0174411,0.00581371,0.0174411,0.00581371,0.0174411,0.00581371
298,18213.3,0.33443,0.01453,0.01751,0.21422,0.81413,1,1,0.995,0.92857,1,1,0.995,0.995,0.42532,0.00988,0.04884,0.19135,0.83179,0.0173987,0.00579957,0.0173987,0.00579957,0.0173987,0.00579957,0.0173987,0.00579957
299,18274.5,0.34014,0.01617,0.02513,0.22178,0.82089,0.99938,1,0.995,0.93024,0.99938,1,0.995,0.995,0.4245,0.01077,0.04961,0.18944,0.82993,0.0173563,0.00578543,0.0173563,0.00578543,0.0173563,0.00578543,0.0173563,0.00578543
300,18335.5,0.34807,0.01634,0.02244,0.2224,0.82347,0.9994,1,0.995,0.93186,0.9994,1,0.995,0.995,0.41775,0.01046,0.03609,0.19021,0.82939,0.0173139,0.00577129,0.0173139,0.00577129,0.0173139,0.00577129,0.0173139,0.00577129
301,18396.6,0.34194,0.01615,0.0182,0.2194,0.81598,0.99939,1,0.995,0.93349,0.99939,1,0.995,0.995,0.42035,0.00974,0.02994,0.19114,0.8304,0.0172714,0.00575714,0.0172714,0.00575714,0.0172714,0.00575714,0.0172714,0.00575714
302,18457.6,0.3417,0.01526,0.01979,0.21737,0.81357,0.99938,1,0.995,0.93929,0.99938,1,0.995,0.995,0.42011,0.00978,0.03868,0.19247,0.83134,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
303,18518.7,0.3364,0.01769,0.02839,0.21591,0.81495,0.99935,1,0.995,0.93653,0.99935,1,0.995,0.995,0.42055,0.01006,0.05022,0.18731,0.83244,0.0171866,0.00572886,0.0171866,0.00572886,0.0171866,0.00572886,0.0171866,0.00572886
304,18580,0.34128,0.01617,0.0261,0.21625,0.81747,0.99933,1,0.995,0.93539,0.99933,1,0.995,0.995,0.42104,0.00978,0.04966,0.18503,0.83181,0.0171441,0.00571471,0.0171441,0.00571471,0.0171441,0.00571471,0.0171441,0.00571471
305,18641,0.3365,0.01567,0.02155,0.21567,0.81686,0.99932,1,0.995,0.93027,0.99932,1,0.995,0.995,0.4204,0.00984,0.04476,0.19217,0.83165,0.0171017,0.00570057,0.0171017,0.00570057,0.0171017,0.00570057,0.0171017,0.00570057
306,18702.2,0.34744,0.01503,0.02716,0.22178,0.82168,0.99933,1,0.995,0.92871,0.99933,1,0.995,0.995,0.41817,0.00987,0.04778,0.18509,0.83179,0.0170593,0.00568643,0.0170593,0.00568643,0.0170593,0.00568643,0.0170593,0.00568643
307,18763.2,0.34409,0.01947,0.02681,0.21966,0.82223,0.99932,1,0.995,0.92699,0.99932,1,0.995,0.995,0.41736,0.00982,0.05815,0.18468,0.83227,0.0170169,0.00567229,0.0170169,0.00567229,0.0170169,0.00567229,0.0170169,0.00567229
308,18824.2,0.33964,0.01597,0.02169,0.2178,0.81468,0.99926,1,0.995,0.92857,0.99926,1,0.995,0.995,0.4124,0.00968,0.07512,0.1806,0.83248,0.0169744,0.00565814,0.0169744,0.00565814,0.0169744,0.00565814,0.0169744,0.00565814
309,18884.9,0.33311,0.01365,0.02422,0.21283,0.81913,0.99922,1,0.995,0.93015,0.99922,1,0.995,0.995,0.4119,0.00959,0.08179,0.18554,0.83171,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
310,18946,0.34101,0.01566,0.02375,0.21816,0.81605,0.99928,1,0.995,0.9272,0.99928,1,0.995,0.995,0.41077,0.00937,0.07784,0.18797,0.83187,0.0168896,0.00562986,0.0168896,0.00562986,0.0168896,0.00562986,0.0168896,0.00562986
311,19006.9,0.33034,0.01365,0.01947,0.21116,0.81241,0.99931,1,0.995,0.92894,0.99931,1,0.995,0.995,0.40916,0.00903,0.07716,0.18883,0.83372,0.0168471,0.00561571,0.0168471,0.00561571,0.0168471,0.00561571,0.0168471,0.00561571
312,19068,0.3297,0.01549,0.02281,0.21396,0.81649,0.99934,1,0.995,0.93152,0.99934,1,0.995,0.995,0.41074,0.00915,0.08993,0.1907,0.83307,0.0168047,0.00560157,0.0168047,0.00560157,0.0168047,0.00560157,0.0168047,0.00560157
313,19129,0.3328,0.01433,0.01955,0.21708,0.8126,0.99933,1,0.995,0.93078,0.99933,1,0.995,0.995,0.41343,0.00905,0.0823,0.18916,0.83283,0.0167623,0.00558743,0.0167623,0.00558743,0.0167623,0.00558743,0.0167623,0.00558743
314,19189.9,0.33373,0.01518,0.01809,0.21401,0.8205,0.99932,1,0.995,0.92665,0.99932,1,0.995,0.995,0.41903,0.00895,0.07577,0.19321,0.83338,0.0167199,0.00557329,0.0167199,0.00557329,0.0167199,0.00557329,0.0167199,0.00557329
315,19251,0.32984,0.01399,0.01602,0.21404,0.81726,0.99932,1,0.995,0.92595,0.99932,1,0.995,0.995,0.42269,0.00929,0.06295,0.19502,0.8329,0.0166774,0.00555914,0.0166774,0.00555914,0.0166774,0.00555914,0.0166774,0.00555914
316,19311.8,0.33525,0.01752,0.02348,0.2174,0.81983,0.99932,1,0.995,0.92604,0.99932,1,0.995,0.995,0.42204,0.00965,0.05018,0.19394,0.8323,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
317,19372.7,0.33569,0.01459,0.02095,0.21663,0.81427,0.99933,1,0.995,0.92675,0.99933,1,0.995,0.995,0.41882,0.00981,0.04225,0.18909,0.83208,0.0165926,0.00553086,0.0165926,0.00553086,0.0165926,0.00553086,0.0165926,0.00553086
318,19433.3,0.33786,0.01337,0.01996,0.21871,0.81946,0.99934,1,0.995,0.92622,0.99934,1,0.995,0.995,0.41848,0.00977,0.03698,0.18706,0.83121,0.0165501,0.00551671,0.0165501,0.00551671,0.0165501,0.00551671,0.0165501,0.00551671
319,19494.5,0.33363,0.01502,0.02569,0.21535,0.82008,0.99935,1,0.995,0.92619,0.99935,1,0.995,0.995,0.41607,0.01008,0.03792,0.19007,0.82978,0.0165077,0.00550257,0.0165077,0.00550257,0.0165077,0.00550257,0.0165077,0.00550257
320,19555.3,0.3367,0.01401,0.01987,0.21431,0.81671,0.99937,1,0.995,0.9275,0.99937,1,0.995,0.995,0.41641,0.01024,0.04317,0.18759,0.82903,0.0164653,0.00548843,0.0164653,0.00548843,0.0164653,0.00548843,0.0164653,0.00548843
321,19616.3,0.33672,0.01668,0.02117,0.21562,0.81671,0.99937,1,0.995,0.92584,0.99937,1,0.995,0.995,0.41512,0.01012,0.04151,0.1894,0.82888,0.0164229,0.00547429,0.0164229,0.00547429,0.0164229,0.00547429,0.0164229,0.00547429
322,19677.4,0.32756,0.0141,0.01955,0.21216,0.81127,0.99937,1,0.995,0.92619,0.99937,1,0.995,0.995,0.41222,0.01014,0.0457,0.18977,0.82902,0.0163804,0.00546014,0.0163804,0.00546014,0.0163804,0.00546014,0.0163804,0.00546014
323,19738.4,0.32746,0.01621,0.0193,0.20949,0.81535,0.99932,1,0.995,0.92513,0.99932,1,0.995,0.995,0.4103,0.01018,0.053,0.1901,0.82876,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
324,19799,0.32459,0.01761,0.0245,0.21092,0.81499,0.99936,1,0.995,0.92799,0.99936,1,0.995,0.995,0.40802,0.01003,0.05555,0.19016,0.82873,0.0162956,0.00543186,0.0162956,0.00543186,0.0162956,0.00543186,0.0162956,0.00543186
325,19859.5,0.33099,0.01503,0.02227,0.21093,0.81436,0.99941,1,0.995,0.92933,0.99941,1,0.995,0.995,0.40965,0.01012,0.05586,0.18619,0.82787,0.0162531,0.00541771,0.0162531,0.00541771,0.0162531,0.00541771,0.0162531,0.00541771
326,19920.6,0.33822,0.01568,0.0224,0.21552,0.82037,0.9994,1,0.995,0.92722,0.9994,1,0.995,0.995,0.40959,0.01041,0.06048,0.18619,0.8285,0.0162107,0.00540357,0.0162107,0.00540357,0.0162107,0.00540357,0.0162107,0.00540357
327,19981.3,0.32319,0.01507,0.01994,0.20873,0.80939,0.99938,1,0.995,0.92761,0.99938,1,0.995,0.995,0.40923,0.0104,0.06723,0.18887,0.82764,0.0161683,0.00538943,0.0161683,0.00538943,0.0161683,0.00538943,0.0161683,0.00538943
328,20042.4,0.33382,0.01354,0.02075,0.21681,0.81601,0.99936,1,0.995,0.92617,0.99936,1,0.995,0.995,0.41049,0.01002,0.06421,0.19262,0.82771,0.0161259,0.00537529,0.0161259,0.00537529,0.0161259,0.00537529,0.0161259,0.00537529
329,20103.2,0.33793,0.0141,0.02007,0.21887,0.81787,0.99938,1,0.995,0.92452,0.99938,1,0.995,0.995,0.413,0.00963,0.05861,0.18759,0.82676,0.0160834,0.00536114,0.0160834,0.00536114,0.0160834,0.00536114,0.0160834,0.00536114
330,20164.4,0.3327,0.01404,0.02038,0.21266,0.81429,0.99939,1,0.995,0.92521,0.99939,1,0.995,0.995,0.41317,0.00956,0.05714,0.18827,0.82697,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
331,20225.6,0.32754,0.01419,0.02168,0.21261,0.82178,0.9994,1,0.995,0.9264,0.9994,1,0.995,0.995,0.41042,0.0096,0.04242,0.19216,0.82701,0.0159986,0.00533286,0.0159986,0.00533286,0.0159986,0.00533286,0.0159986,0.00533286
332,20286.4,0.33426,0.01327,0.01964,0.21395,0.81799,0.99943,1,0.995,0.93018,0.99943,1,0.995,0.995,0.41146,0.00979,0.04028,0.19139,0.82824,0.0159561,0.00531871,0.0159561,0.00531871,0.0159561,0.00531871,0.0159561,0.00531871
333,20347.5,0.3346,0.01452,0.01634,0.21461,0.81586,0.99944,1,0.995,0.9273,0.99944,1,0.995,0.995,0.41125,0.01003,0.04212,0.18818,0.82903,0.0159137,0.00530457,0.0159137,0.00530457,0.0159137,0.00530457,0.0159137,0.00530457
334,20408.3,0.33139,0.0134,0.01817,0.21323,0.81588,0.99938,1,0.995,0.93115,0.99938,1,0.995,0.995,0.40914,0.01006,0.04198,0.18877,0.82962,0.0158713,0.00529043,0.0158713,0.00529043,0.0158713,0.00529043,0.0158713,0.00529043
335,20469.4,0.32265,0.01526,0.02305,0.20953,0.81461,0.99932,1,0.995,0.92938,0.99932,1,0.995,0.995,0.40867,0.01042,0.04177,0.18558,0.83027,0.0158289,0.00527629,0.0158289,0.00527629,0.0158289,0.00527629,0.0158289,0.00527629
336,20529.9,0.32304,0.01319,0.01927,0.20903,0.81429,0.99928,1,0.995,0.92873,0.99928,1,0.995,0.995,0.40778,0.01048,0.04252,0.1861,0.83153,0.0157864,0.00526214,0.0157864,0.00526214,0.0157864,0.00526214,0.0157864,0.00526214
337,20590.7,0.3354,0.01463,0.01969,0.21615,0.82116,0.99917,1,0.995,0.92857,0.99917,1,0.995,0.995,0.40709,0.01049,0.0403,0.18718,0.8322,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
338,20651.5,0.32835,0.01339,0.02041,0.21339,0.81889,0.99929,1,0.995,0.92789,0.99929,1,0.995,0.995,0.41113,0.01054,0.04409,0.18777,0.83375,0.0157016,0.00523386,0.0157016,0.00523386,0.0157016,0.00523386,0.0157016,0.00523386
339,20712.6,0.32654,0.01292,0.0193,0.2085,0.81342,0.9993,1,0.995,0.92911,0.9993,1,0.995,0.995,0.41247,0.01057,0.0461,0.18575,0.83405,0.0156591,0.00521971,0.0156591,0.00521971,0.0156591,0.00521971,0.0156591,0.00521971
340,20773.7,0.33254,0.01468,0.02003,0.21075,0.81551,0.99935,1,0.995,0.92855,0.99935,1,0.995,0.995,0.41664,0.01031,0.04982,0.18537,0.83456,0.0156167,0.00520557,0.0156167,0.00520557,0.0156167,0.00520557,0.0156167,0.00520557
341,20834.5,0.32816,0.01507,0.02096,0.21318,0.81781,0.99934,1,0.995,0.93046,0.99934,1,0.995,0.995,0.4161,0.00992,0.05171,0.18424,0.83401,0.0155743,0.00519143,0.0155743,0.00519143,0.0155743,0.00519143,0.0155743,0.00519143
342,20895.6,0.32317,0.01398,0.01942,0.21407,0.81503,0.99933,1,0.995,0.9285,0.99933,1,0.995,0.995,0.41723,0.00989,0.04728,0.18056,0.8337,0.0155319,0.00517729,0.0155319,0.00517729,0.0155319,0.00517729,0.0155319,0.00517729
343,20956.5,0.32468,0.01332,0.01881,0.2113,0.81965,0.99933,1,0.995,0.93131,0.99933,1,0.995,0.995,0.41746,0.00998,0.04337,0.1833,0.83426,0.0154894,0.00516314,0.0154894,0.00516314,0.0154894,0.00516314,0.0154894,0.00516314
344,21017.6,0.32654,0.01462,0.02537,0.21209,0.81783,0.99932,1,0.995,0.9307,0.99932,1,0.995,0.995,0.4167,0.01009,0.04702,0.18528,0.834,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
345,21078.5,0.32177,0.01312,0.02013,0.2079,0.81062,0.99933,1,0.995,0.92902,0.99933,1,0.995,0.995,0.41591,0.0104,0.04439,0.18443,0.83383,0.0154046,0.00513486,0.0154046,0.00513486,0.0154046,0.00513486,0.0154046,0.00513486
346,21139.6,0.32619,0.01334,0.02029,0.20989,0.81616,0.99933,1,0.995,0.92682,0.99933,1,0.995,0.995,0.41643,0.01045,0.03127,0.18787,0.83376,0.0153621,0.00512071,0.0153621,0.00512071,0.0153621,0.00512071,0.0153621,0.00512071
347,21200.5,0.31908,0.01411,0.02029,0.20563,0.81376,0.99934,1,0.995,0.92616,0.99934,1,0.995,0.995,0.41647,0.0106,0.04123,0.18373,0.83305,0.0153197,0.00510657,0.0153197,0.00510657,0.0153197,0.00510657,0.0153197,0.00510657
348,21261.5,0.31775,0.01379,0.01735,0.20625,0.81444,0.99933,1,0.995,0.92259,0.99933,1,0.995,0.995,0.41806,0.01039,0.05205,0.18601,0.83298,0.0152773,0.00509243,0.0152773,0.00509243,0.0152773,0.00509243,0.0152773,0.00509243
349,21322.6,0.32399,0.01355,0.02343,0.21031,0.81785,0.99934,1,0.995,0.92823,0.99934,1,0.995,0.995,0.41516,0.01022,0.04764,0.18415,0.83254,0.0152349,0.00507829,0.0152349,0.00507829,0.0152349,0.00507829,0.0152349,0.00507829
350,21383.4,0.32699,0.01306,0.02143,0.21192,0.81366,0.99936,1,0.995,0.92784,0.99936,1,0.995,0.995,0.41233,0.0102,0.04902,0.18327,0.83119,0.0151924,0.00506414,0.0151924,0.00506414,0.0151924,0.00506414,0.0151924,0.00506414
351,21444.5,0.32088,0.01373,0.02147,0.20859,0.8133,0.99936,1,0.995,0.9292,0.99936,1,0.995,0.995,0.4109,0.00995,0.05129,0.18322,0.82984,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
352,21505.2,0.32214,0.01444,0.02339,0.20778,0.80878,0.99936,1,0.995,0.93216,0.99936,1,0.995,0.995,0.40975,0.0099,0.0519,0.18095,0.83142,0.0151076,0.00503586,0.0151076,0.00503586,0.0151076,0.00503586,0.0151076,0.00503586
353,21566.5,0.31774,0.0122,0.02034,0.20442,0.81243,0.99936,1,0.995,0.92869,0.99936,1,0.995,0.995,0.41118,0.00992,0.05046,0.18268,0.83238,0.0150651,0.00502171,0.0150651,0.00502171,0.0150651,0.00502171,0.0150651,0.00502171
354,21627.1,0.31413,0.01329,0.01816,0.20601,0.80663,0.99936,1,0.995,0.92916,0.99936,1,0.995,0.995,0.40999,0.00969,0.04628,0.18362,0.83321,0.0150227,0.00500757,0.0150227,0.00500757,0.0150227,0.00500757,0.0150227,0.00500757
355,21688.1,0.31812,0.01386,0.02244,0.209,0.81294,0.99937,1,0.995,0.93104,0.99937,1,0.995,0.995,0.40962,0.00952,0.03807,0.18677,0.83217,0.0149803,0.00499343,0.0149803,0.00499343,0.0149803,0.00499343,0.0149803,0.00499343
356,21748.8,0.31404,0.01344,0.01921,0.21042,0.81258,0.99935,1,0.995,0.9315,0.99935,1,0.995,0.995,0.40929,0.00944,0.0339,0.18077,0.83161,0.0149379,0.00497929,0.0149379,0.00497929,0.0149379,0.00497929,0.0149379,0.00497929
357,21809.5,0.32003,0.01154,0.02238,0.20715,0.81785,0.99936,1,0.995,0.93283,0.99936,1,0.995,0.995,0.41182,0.00941,0.03261,0.1828,0.83288,0.0148954,0.00496514,0.0148954,0.00496514,0.0148954,0.00496514,0.0148954,0.00496514
358,21870.6,0.32588,0.0143,0.02596,0.21025,0.81694,0.99935,1,0.995,0.93343,0.99935,1,0.995,0.995,0.41145,0.0094,0.02926,0.18613,0.83242,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
359,21931.4,0.31757,0.0131,0.01703,0.20422,0.81357,0.99936,1,0.995,0.93255,0.99936,1,0.995,0.995,0.41138,0.00942,0.0275,0.18714,0.83252,0.0148106,0.00493686,0.0148106,0.00493686,0.0148106,0.00493686,0.0148106,0.00493686
360,21992.5,0.31723,0.01403,0.01924,0.20448,0.81282,0.99937,1,0.995,0.93017,0.99937,1,0.995,0.995,0.41216,0.00949,0.02398,0.18679,0.8322,0.0147681,0.00492271,0.0147681,0.00492271,0.0147681,0.00492271,0.0147681,0.00492271
361,22053.4,0.31282,0.01337,0.0215,0.20298,0.81123,0.99935,1,0.995,0.93533,0.99935,1,0.995,0.995,0.41136,0.00955,0.02029,0.18795,0.83193,0.0147257,0.00490857,0.0147257,0.00490857,0.0147257,0.00490857,0.0147257,0.00490857
362,22114.5,0.31634,0.01255,0.02041,0.20382,0.814,0.99935,1,0.995,0.93297,0.99935,1,0.995,0.995,0.41111,0.0095,0.01707,0.18794,0.83203,0.0146833,0.00489443,0.0146833,0.00489443,0.0146833,0.00489443,0.0146833,0.00489443
363,22175.2,0.31797,0.0126,0.01832,0.20498,0.81406,0.99935,1,0.995,0.93156,0.99935,1,0.995,0.995,0.41152,0.00955,0.01801,0.18906,0.832,0.0146409,0.00488029,0.0146409,0.00488029,0.0146409,0.00488029,0.0146409,0.00488029
364,22236.4,0.31624,0.01284,0.02295,0.20443,0.8116,0.99935,1,0.995,0.93034,0.99935,1,0.995,0.995,0.40982,0.00936,0.01888,0.18662,0.83186,0.0145984,0.00486614,0.0145984,0.00486614,0.0145984,0.00486614,0.0145984,0.00486614
365,22297.2,0.31187,0.01328,0.01999,0.20182,0.81152,0.99934,1,0.995,0.92892,0.99934,1,0.995,0.995,0.40558,0.00921,0.02035,0.18122,0.83125,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
366,22358.3,0.31497,0.0126,0.02039,0.20428,0.81265,0.99934,1,0.995,0.92972,0.99934,1,0.995,0.995,0.4051,0.00921,0.02121,0.17906,0.8313,0.0145136,0.00483786,0.0145136,0.00483786,0.0145136,0.00483786,0.0145136,0.00483786
367,22419.3,0.307,0.01294,0.01969,0.20115,0.81068,0.99934,1,0.995,0.92877,0.99934,1,0.995,0.995,0.40285,0.00925,0.02324,0.17715,0.83167,0.0144711,0.00482371,0.0144711,0.00482371,0.0144711,0.00482371,0.0144711,0.00482371
368,22480.1,0.32226,0.01352,0.02028,0.20506,0.81239,0.99932,1,0.995,0.9314,0.99932,1,0.995,0.995,0.40486,0.00928,0.02305,0.18106,0.83221,0.0144287,0.00480957,0.0144287,0.00480957,0.0144287,0.00480957,0.0144287,0.00480957
369,22541.2,0.31571,0.01339,0.02072,0.20405,0.81347,0.9993,1,0.995,0.93243,0.9993,1,0.995,0.995,0.40459,0.00929,0.02674,0.18321,0.83267,0.0143863,0.00479543,0.0143863,0.00479543,0.0143863,0.00479543,0.0143863,0.00479543
370,22601.9,0.31532,0.01367,0.01681,0.20363,0.8148,0.99932,1,0.995,0.93259,0.99932,1,0.995,0.995,0.40167,0.00925,0.03112,0.18231,0.82878,0.0143439,0.00478129,0.0143439,0.00478129,0.0143439,0.00478129,0.0143439,0.00478129
371,22663,0.31219,0.01202,0.02193,0.20506,0.81211,0.99932,1,0.995,0.93505,0.99932,1,0.995,0.995,0.40197,0.00942,0.03269,0.18145,0.83091,0.0143014,0.00476714,0.0143014,0.00476714,0.0143014,0.00476714,0.0143014,0.00476714
372,22723.7,0.31394,0.01377,0.02301,0.20658,0.81218,0.99932,1,0.995,0.93474,0.99932,1,0.995,0.995,0.40201,0.0096,0.03255,0.18194,0.83091,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
373,22784.8,0.31479,0.01238,0.02287,0.20526,0.81364,0.99931,1,0.995,0.93603,0.99931,1,0.995,0.995,0.40286,0.00965,0.03311,0.17865,0.83032,0.0142166,0.00473886,0.0142166,0.00473886,0.0142166,0.00473886,0.0142166,0.00473886
374,22845.5,0.30568,0.01279,0.01783,0.2002,0.81002,0.9993,1,0.995,0.93427,0.9993,1,0.995,0.995,0.40542,0.00984,0.03209,0.18263,0.82982,0.0141741,0.00472471,0.0141741,0.00472471,0.0141741,0.00472471,0.0141741,0.00472471
375,22906.4,0.31198,0.01146,0.01983,0.2021,0.81264,0.99928,1,0.995,0.93518,0.99928,1,0.995,0.995,0.40756,0.00984,0.03396,0.18349,0.82981,0.0141317,0.00471057,0.0141317,0.00471057,0.0141317,0.00471057,0.0141317,0.00471057
376,22967.5,0.31174,0.01185,0.0209,0.20135,0.80876,0.99924,1,0.995,0.93522,0.99924,1,0.995,0.995,0.40613,0.00976,0.03501,0.18159,0.82985,0.0140893,0.00469643,0.0140893,0.00469643,0.0140893,0.00469643,0.0140893,0.00469643
377,23028.3,0.30868,0.01292,0.01455,0.19986,0.81343,0.99918,1,0.995,0.93089,0.99918,1,0.995,0.995,0.40688,0.00968,0.03378,0.18503,0.83049,0.0140469,0.00468229,0.0140469,0.00468229,0.0140469,0.00468229,0.0140469,0.00468229
378,23089.4,0.30321,0.01357,0.01862,0.19721,0.80958,0.99915,1,0.995,0.9333,0.99915,1,0.995,0.995,0.40595,0.00956,0.03861,0.18553,0.83107,0.0140044,0.00466814,0.0140044,0.00466814,0.0140044,0.00466814,0.0140044,0.00466814
379,23150.2,0.31408,0.01242,0.02099,0.20105,0.81543,0.99921,1,0.995,0.93347,0.99921,1,0.995,0.995,0.40653,0.00949,0.04218,0.18687,0.83152,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
380,23211.4,0.31044,0.01302,0.01773,0.20221,0.81396,0.99925,1,0.995,0.93332,0.99925,1,0.995,0.995,0.40589,0.00958,0.04243,0.18169,0.83255,0.0139196,0.00463986,0.0139196,0.00463986,0.0139196,0.00463986,0.0139196,0.00463986
381,23272.2,0.30655,0.01429,0.01813,0.19844,0.81203,0.99929,1,0.995,0.93266,0.99929,1,0.995,0.995,0.40689,0.00965,0.04235,0.1796,0.83265,0.0138771,0.00462571,0.0138771,0.00462571,0.0138771,0.00462571,0.0138771,0.00462571
382,23333.3,0.30584,0.01258,0.01768,0.20038,0.80911,0.99933,1,0.995,0.93051,0.99933,1,0.995,0.995,0.40565,0.00958,0.03587,0.17648,0.83306,0.0138347,0.00461157,0.0138347,0.00461157,0.0138347,0.00461157,0.0138347,0.00461157
383,23394.2,0.31071,0.01287,0.02064,0.20151,0.81168,0.99935,1,0.995,0.93296,0.99935,1,0.995,0.995,0.40673,0.00962,0.03269,0.17683,0.83467,0.0137923,0.00459743,0.0137923,0.00459743,0.0137923,0.00459743,0.0137923,0.00459743
384,23455.3,0.30988,0.01534,0.02079,0.20087,0.81153,0.99934,1,0.995,0.93162,0.99934,1,0.995,0.995,0.40895,0.00957,0.02552,0.17784,0.835,0.0137499,0.00458329,0.0137499,0.00458329,0.0137499,0.00458329,0.0137499,0.00458329
385,23516.4,0.3077,0.01294,0.01944,0.19742,0.81045,0.99933,1,0.995,0.93214,0.99933,1,0.995,0.995,0.40792,0.00966,0.01945,0.17729,0.83509,0.0137074,0.00456914,0.0137074,0.00456914,0.0137074,0.00456914,0.0137074,0.00456914
386,23577.3,0.30661,0.01221,0.01843,0.20181,0.80908,0.99932,1,0.995,0.93014,0.99932,1,0.995,0.995,0.40753,0.00968,0.01907,0.17576,0.83565,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
387,23638.3,0.30629,0.0133,0.02254,0.1982,0.80881,0.99934,1,0.995,0.93272,0.99934,1,0.995,0.995,0.40482,0.00973,0.02059,0.1786,0.83583,0.0136226,0.00454086,0.0136226,0.00454086,0.0136226,0.00454086,0.0136226,0.00454086
